provider,Converstion_rate,Note,__v,background,brand,createdAt_pro,createdBy,description,excludedProviders,gonjoyGiftValue,includedProviders,levels,loyaltyProgram,milestone,milestoneMess,name,onModel,status,synonyms,type,updatedAt_pro,updatedBy,validDate
5bc7f58785f7710013859cb9,"1e-05,1e-05,1e-05,1e-05","Mỗi chi tiêu 100.000đ được tính 1 điểm. Cần 5 điểm để thăng Hạng 2
Tặng 1 nước uống free khi thăng hạng-->Mỗi chi tiêu 100.000đ được tính 1 điểm. Cần 10 điểm để thăng Hạng 3
Tặng 1 phần ăn free khi thăng hạng-->Mỗi chi tiêu 100.000đ được tính 1 điểm. Cần 40 điểm để thăng Hạng 4
Giảm 5% tổng hoá đơn xuyên suốt trong hạng 3
1 chai rượu vang Pháp trong ngày sinh nhật trị giá 500,000đ-->Mỗi chi tiêu 100.000đ được tính 1 điểm
Đạt 100 điểm sẽ được giảm 10% tổng hoá đơn đến hết ngày 31/12/2019
1 chai rượu vang Ý trong ngày sinh nhật trị giá 1 triệu đồng, 1 voucher trị giá 2 triệu đồng để đặt tiệc tại The Secret Garden",0,5bc7f58785f7710013859cb9_741c7ef5-d4b6-4d17-af34-29883c43eed8.png,None,2018-12-19 01:30:10.363,5bc7f58785f7710013859cb9,Tích điểm nhận quà tặng hấp dẫn tại The Secret Garden Đà Nẵng,[],-1,[],"[{'reachingMilestoneMessage': 'Tặng 1 nước uống free', 'conversionRate': 1e-05, '_id': ObjectId('5c19ca3d63bd170013e17892'), 'note': 'Mỗi chi tiêu 100.000đ được tính 1 điểm. Cần 5 điểm để thăng Hạng 2\nTặng 1 nước uống free khi thăng hạng', 'name': 'Hạng 1', 'milestone': 5, 'type': 1, 'isRenewable': False}, {'reachingMilestoneMessage': 'Tặng 1 phần đồ ăn free', 'conversionRate': 1e-05, '_id': ObjectId('5c19ca3d63bd170013e17891'), 'note': 'Mỗi chi tiêu 100.000đ được tính 1 điểm. Cần 10 điểm để thăng Hạng 3\nTặng 1 phần ăn free khi thăng hạng', 'name': 'Hạng 2', 'milestone': 10, 'type': 1, 'isRenewable': False}, {'reachingMilestoneMessage': '', 'conversionRate': 1e-05, '_id': ObjectId('5c19ca3d63bd170013e17890'), 'note': 'Mỗi chi tiêu 100.000đ được tính 1 điểm. Cần 40 điểm để thăng Hạng 4\nGiảm 5% tổng hoá đơn xuyên suốt trong hạng 3\n1 chai rượu vang Pháp trong ngày sinh nhật trị giá 500,000đ', 'name': 'Hạng 3', 'milestone': 40, 'type': 1, 'isRenewable': False}, {'reachingMilestoneMessage': '', 'conversionRate': 1e-05, '_id': ObjectId('5c19ca3d63bd170013e1788f'), 'note': 'Mỗi chi tiêu 100.000đ được tính 1 điểm\nĐạt 100 điểm sẽ được giảm 10% tổng hoá đơn đến hết ngày 31/12/2019\n1 chai rượu vang Ý trong ngày sinh nhật trị giá 1 triệu đồng, 1 voucher trị giá 2 triệu đồng để đặt tiệc tại The Secret Garden', 'name': 'Hạng 4', 'milestone': 100, 'type': 1, 'isRenewable': False}]",5c19ca3d63bd170013e1788e,"5,10,40,100",Tặng 1 nước uống free-->Tặng 1 phần đồ ăn free-->-->,"Hạng 1,Hạng 2,Hạng 3,Hạng 4",Provider,0,The secret Garden,"1,1,1,1",2019-04-02 07:02:07.830,5bc7f58785f7710013859cb9,2019-04-02 17:00:17.000
5bc6e77fa8803f001384f538,2e-05,"Tích đủ 8 lượt, bạn sẽ được free 1 phần đồ uống bất kỳ trong menu. Sau đó bạn sẽ tích lại từ đầu để tiếp tục nhận ưu đãi từ Home Coffee. Tích đủ 5 vòng bạn sẽ được giảm 15%/ tổng hóa đơn đến ngày 31/12/2019",0,5bc6e77fa8803f001384f538_d8ad00d8-f472-4b35-9bd4-ac32eab0eddc.jpg,None,2019-03-11 16:10:56.952,5bc6e77fa8803f001384f538,Tích điểm nhận ưu đãi hấp dẫn tại Home Coffee,[],-1,[ObjectId('5bc6e77fa8803f001384f538')],"[{'reachingMilestoneMessage': 'Free 1 phần đồ uống bất kỳ trong menu', 'conversionRate': 2e-05, '_id': ObjectId('5c875c7f6c27c300142cb5e7'), 'note': 'Tích đủ 8 lượt, bạn sẽ được free 1 phần đồ uống bất kỳ trong menu. Sau đó bạn sẽ tích lại từ đầu để tiếp tục nhận ưu đãi từ Home Coffee. Tích đủ 5 vòng bạn sẽ được giảm 15%/ tổng hóa đơn đến ngày 31/12/2019', 'name': 'Thành Viên', 'milestone': 8, 'type': 0, 'isRenewable': True}]",5c875c7f6c27c300142cb5e6,8,Free 1 phần đồ uống bất kỳ trong menu,Thành Viên,Provider,1,Home Coffee,0,2019-06-07 08:42:09.927,5bc6e77fa8803f001384f538,2019-12-31 07:00:38.000
5bc588052aff7300137e72be,0,"Tích đủ 10 lượt tại quán được free 1 đồ uống bất kỳ
Sau đó bạn sẽ tích lại từ đầu để tiếp tục nhận thưởng
",0,5bc588052aff7300137e72be_6b89ea34-318c-41cc-abcf-2c66632ddb8e.png,None,2018-12-18 14:20:26.719,5bc588052aff7300137e72be,Tích điểm nhận quà tại The' NA,[],-1,[],"[{'reachingMilestoneMessage': 'Free 1 đồ uống bất kỳ tại quán', 'conversionRate': 0, 'note': 'Tích đủ 10 lượt tại quán được free 1 đồ uống bất kỳ\nSau đó bạn sẽ tích lại từ đầu để tiếp tục nhận thưởng\n', 'name': 'Khách hàng thân thiết', 'milestone': 10, 'type': 0, 'isRenewable': True, '_id': ObjectId('5c191a5aa132b000130988b1')}]",5c191a5aa132b000130988b0,10,Free 1 đồ uống bất kỳ tại quán,Khách hàng thân thiết,Manager,0,The’ Na Tea House,0,2019-04-24 02:42:16.382,5bf8b7efb531d76e9347fb83,2020-03-24 13:30:32.000
5bbd5ea3844645001360aefc,"2e-05,2e-05,2e-05,0.0","Mỗi chi tiêu 50,000₫ đều được tính 1 điểm
Cần 10 điểm để thăng Hạng Bạc
Voucher giảm giá 20% khi đạt mốc-->Mỗi chi tiêu 50,000₫ đều được tính 1 điểm
Cần 30 điểm để thăng Hạng Vàng
Giảm 10% hoá đơn tại cửa hàng khi khách hàng đạt Hạng Bạc-->Mỗi chi tiêu 50,000₫ đều được tính 1 điểm
Cần 70 điểm để thăng Hạng Kim Cương
Giảm 15% hoá đơn tại cửa hàng khi khách hàng đạt Hạng Vàng-->Giảm 20% hoá đơn tại cửa hàng cho khách hàng đạt hạng Kim Cương
1 voucher 100K trong ngày sinh nhật",0,5bbd5ea3844645001360aefc_f735f883-888a-4e0e-9285-87187eac2583.png,None,2018-12-19 01:30:02.666,5bbd5ea3844645001360aefc,Chương trình tích điểm nhận quà dành cho khách hàng thân thiết của 33 Cafe,[],-1,[],"[{'reachingMilestoneMessage': 'Voucher giảm giá 20% cho lần sử dụng tiếp theo', 'conversionRate': 2e-05, 'note': 'Mỗi chi tiêu 50,000₫ đều được tính 1 điểm\nCần 10 điểm để thăng Hạng Bạc\nVoucher giảm giá 20% khi đạt mốc', 'name': 'KH Thân Thiết 33 Cafe', 'milestone': 10, 'type': 1, 'isRenewable': False, '_id': ObjectId('5c19a9d212fa2100138cb19c')}, {'reachingMilestoneMessage': '', 'conversionRate': 2e-05, 'note': 'Mỗi chi tiêu 50,000₫ đều được tính 1 điểm\nCần 30 điểm để thăng Hạng Vàng\nGiảm 10% hoá đơn tại cửa hàng khi khách hàng đạt Hạng Bạc', 'name': 'Bạc', 'milestone': 30, 'type': 1, 'isRenewable': False, '_id': ObjectId('5c19a9d212fa2100138cb19b')}, {'reachingMilestoneMessage': '', 'conversionRate': 2e-05, 'note': 'Mỗi chi tiêu 50,000₫ đều được tính 1 điểm\nCần 70 điểm để thăng Hạng Kim Cương\nGiảm 15% hoá đơn tại cửa hàng khi khách hàng đạt Hạng Vàng', 'name': 'Vàng', 'milestone': 70, 'type': 1, 'isRenewable': False, '_id': ObjectId('5c19a9d212fa2100138cb19a')}, {'reachingMilestoneMessage': '', 'conversionRate': 0, 'note': 'Giảm 20% hoá đơn tại cửa hàng cho khách hàng đạt hạng Kim Cương\n1 voucher 100K trong ngày sinh nhật', 'name': 'Kim Cương', 'milestone': 0, 'type': 1, 'isRenewable': False, '_id': ObjectId('5c19a9d212fa2100138cb199')}]",5c19a9d212fa2100138cb198,"10,30,70,0",Voucher giảm giá 20% cho lần sử dụng tiếp theo-->-->-->,"KH Thân Thiết 33 Cafe,Bạc,Vàng,Kim Cương",Manager,0,33 Cafe,"1,1,1,1",2019-03-09 03:46:58.339,5a502b7306f776d2ffa2fea6,NaT
5bb81662459dee0013d8eeb7,0,"Qua 5 lần tích điểm, bạn sẽ được giảm 10%/ tổng hoá đơn của lần tiếp theo. Sau đó bạn sẽ tích lại từ đầu tiếp tục nhận thưởng",0,5bb81662459dee0013d8eeb7_8b9a8f6b-9110-4cd6-b321-cd2bec7590b4.jpeg,None,2018-12-19 01:30:02.666,5bb81662459dee0013d8eeb7,Tích điểm đổi quà ,[],-1,[],"[{'reachingMilestoneMessage': 'Giảm 10%/ tổng hoá đơn', 'conversionRate': 0, '_id': ObjectId('5c19a66212fa2100138cb183'), 'note': 'Qua 5 lần tích điểm, bạn sẽ được giảm 10%/ tổng hoá đơn của lần tiếp theo. Sau đó bạn sẽ tích lại từ đầu tiếp tục nhận thưởng', 'name': 'Thân thiết', 'milestone': 6, 'type': 0, 'isRenewable': True}]",5c19a66212fa2100138cb182,6,Giảm 10%/ tổng hoá đơn,Thân thiết,Manager,0,Zone Đà Nẵng,0,2019-03-09 03:46:38.402,5a502b7306f776d2ffa2fea6,NaT
5b91df1c1bb5220014984c36,"2e-05,2e-05,2e-05","- Mỗi chi tiêu 50.000₫ đều được tính 1 điểm. Chỉ 20 điểm để thăng hạng Thành viên THÂN THIẾT
- Voucher trị giá 20% (sử dụng cho lần tiếp theo) khi đạt mốc kèm ưu đãi ở hạng thành viên
- Khách hàng đạt mốc 10 điểm sẽ nhận được 1 PHẦN PIZZA hoặc 1 LY TRÀ SỮA BUBBLE TEA FREE-->- Giảm 10% hoá đơn tại cửa hàng 89 Hà Bổng cho Thành viên THÂN THIẾT
- Mỗi chi tiêu 50.000₫ được tính 1 điểm. Đạt 100 điểm được thăng hạng Thành viên TRI KỈ
- Voucher trị giá 50% cho lần sử dụng tiếp theo khi đạt mốc 100 điểm kèm ưu đãi ở hạng Thành viên TRI KỈ
- Một phần quà trong ngày sinh nhật-->- Giảm 20% hoá đơn tại cửa hàng 89 Hà Bổng
- Một phần quà trong ngày sinh nhật
- Nhận được tin nhắn ưu đãi trong mỗi đợt khuyến mãi
- Ưu đãi dành riêng cho khách hàng Thành viên TRI KỈ (quà tri ân, vé mời xem ca nhạc, tài trợ bánh kem sinh nhật...)",0,5b91df1c1bb5220014984c36_d7b92660-5ce9-48f5-a5aa-3b2d20672ade.png,5c4934c94b973c8060a75d1b,2018-12-03 08:01:14.039,5b91df1c1bb5220014984c36,,"[ObjectId('5b039c067dd590001481eaa5'), ObjectId('5bf65105e7598700130a7f86'), ObjectId('5bd0262be4f8b600132d650d'), ObjectId('5b052a0dd3765900147d2fb4')]",-1,"[ObjectId('5c4962f502a6c100165634b8'), ObjectId('5b91df1c1bb5220014984c36')]","[{'reachingMilestoneMessage': 'Voucher trị giá 20% ', 'conversionRate': 2e-05, '_id': ObjectId('5c04f707ae3bf4001375a002'), 'note': '- Mỗi chi tiêu 50.000₫ đều được tính 1 điểm. Chỉ 20 điểm để thăng hạng Thành viên THÂN THIẾT\n- Voucher trị giá 20% (sử dụng cho lần tiếp theo) khi đạt mốc kèm ưu đãi ở hạng thành viên\n- Khách hàng đạt mốc 10 điểm sẽ nhận được 1 PHẦN PIZZA hoặc 1 LY TRÀ SỮA BUBBLE TEA FREE', 'name': 'MỚI QUEN', 'milestone': 20, 'type': 1, 'isRenewable': False}, {'reachingMilestoneMessage': 'Voucher trị giá 50%', 'conversionRate': 2e-05, '_id': ObjectId('5c04f707ae3bf4001375a001'), 'note': '- Giảm 10% hoá đơn tại cửa hàng 89 Hà Bổng cho Thành viên THÂN THIẾT\n- Mỗi chi tiêu 50.000₫ được tính 1 điểm. Đạt 100 điểm được thăng hạng Thành viên TRI KỈ\n- Voucher trị giá 50% cho lần sử dụng tiếp theo khi đạt mốc 100 điểm kèm ưu đãi ở hạng Thành viên TRI KỈ\n- Một phần quà trong ngày sinh nhật', 'name': 'THÂN THIẾT', 'milestone': 120, 'type': 1, 'isRenewable': False}, {'reachingMilestoneMessage': '', 'conversionRate': 2e-05, '_id': ObjectId('5c04f707ae3bf4001375a000'), 'note': '- Giảm 20% hoá đơn tại cửa hàng 89 Hà Bổng\n- Một phần quà trong ngày sinh nhật\n- Nhận được tin nhắn ưu đãi trong mỗi đợt khuyến mãi\n- Ưu đãi dành riêng cho khách hàng Thành viên TRI KỈ (quà tri ân, vé mời xem ca nhạc, tài trợ bánh kem sinh nhật...)', 'name': 'TRI KỈ', 'milestone': 999, 'type': 1, 'isRenewable': False}]",5c04f707ae3bf40013759fff,"20,120,999",Voucher trị giá 20% -->Voucher trị giá 50%-->,"MỚI QUEN,THÂN THIẾT,TRI KỈ",Manager,0,Bubble Tea & Fast Food - Hà Bổng,"1,1,1",2019-03-09 03:47:27.787,5a502b7306f776d2ffa2fea6,NaT
5b7399bec8d81c0014b96bcb,1e-05,Tích đủ 10 lượt tại quán được tặng 1 voucher trị giá 100K. Sau đó bạn sẽ tích lại từ đầu để tiếp tục nhận thưởng,0,5b7399bec8d81c0014b96bcb_92d7b8da-7afb-41f1-807d-80789a074a58.png,None,2018-12-13 17:09:42.523,5b7399bec8d81c0014b96bcb,"Khách hàng mỗi lần dùng bữa sẽ được tích điểm theo quy luật 100.000d/điểm, đủ 10 điểm sẽ được 1 voucher 100.000 ",[],-1,[],"[{'reachingMilestoneMessage': 'Voucher 100.000đ', 'conversionRate': 1e-05, 'note': 'Tích đủ 10 lượt tại quán được tặng 1 voucher trị giá 100K. Sau đó bạn sẽ tích lại từ đầu để tiếp tục nhận thưởng', 'name': 'Khách hàng thân thiết', 'milestone': 10, 'type': 0, 'isRenewable': True, '_id': ObjectId('5c134594c4f82e001352e3c3')}]",5c134594c4f82e001352e3c2,10,Voucher 100.000đ,Khách hàng thân thiết,Provider,0,Tiệm ăn Thị Nở,0,2019-03-26 08:29:26.568,5b7399bec8d81c0014b96bcb,2019-03-27 08:00:06.000
5b6e4389b19682001467f83a,0,Không áp dụng tích điểm cho dòng cafe,0,5b6e4389b19682001467f83a_e5f9c5b0-d3ca-4946-ab53-65ee50dae81d.png,None,2018-12-18 11:00:22.792,5b6e4389b19682001467f83a,Chương trình tích điểm nhận quà từ Maybe Coffee,[],-1,[],"[{'reachingMilestoneMessage': 'Free 1 đồ uống bất kỳ của Maybe Coffee', 'conversionRate': 0, '_id': ObjectId('5c191397e1a9f70013585111'), 'note': 'Không áp dụng tích điểm cho dòng cafe', 'name': 'Forever love', 'milestone': 5, 'type': 0, 'isRenewable': True}]",5c191397e1a9f70013585110,5,Free 1 đồ uống bất kỳ của Maybe Coffee,Forever love,Manager,0,MAYBE Coffee & Drinks,0,2019-03-09 03:47:12.565,5a502b7306f776d2ffa2fea6,NaT
5b600e9331de36001402a26a,0,,1,5b600e9331de36001402a26a_6509a714-9552-43f6-b93e-1d4b4c90f071.png,,2018-11-22 08:53:07.293,5b600e9331de36001402a26a,Thịt bò mĩ nhập khẩu ,[],-1,[],"[{'reachingMilestoneMessage': '', 'conversionRate': 0, '_id': ObjectId('5bf69cb858f7420013f463f5'), 'name': '', 'milestone': 0, 'type': 0, 'note': ''}]",5bf69cb858f7420013f463f4,0,,,,0,Euro Bistro,0,2018-11-22 08:53:07.293,,NaT
5b585347a64d65001490c93b,"1e-05,1e-05,0.0001",-->-->Mỗi 100 điểm tặng voucher giảm 70%. 1 phần quà trong ngày sinh nhật,1,,,2018-11-22 01:37:06.124,5b585347a64d65001490c93b,Tích điểm nhận quà hấp dẫn ,[],-1,[],"[{'reachingMilestoneMessage': 'Voucher 20000', 'conversionRate': 1e-05, '_id': ObjectId('5bf61060f366900013675d18'), 'name': 'Hạng thử thách', 'milestone': 2, 'type': 0, 'note': ''}, {'reachingMilestoneMessage': 'Voucher 100000', 'conversionRate': 1e-05, '_id': ObjectId('5bf61060f366900013675d17'), 'name': 'Hạng mới yêu', 'milestone': 10, 'type': 0, 'note': ''}, {'reachingMilestoneMessage': '100 điểm tặng voucher giảm 70%', 'conversionRate': 0.0001, '_id': ObjectId('5bf61060f366900013675d16'), 'name': 'Hạng yêu lâu', 'milestone': 0, 'type': 1, 'note': 'Mỗi 100 điểm tặng voucher giảm 70%. 1 phần quà trong ngày sinh nhật'}]",5bf61060f366900013675d15,"2,10,0",Voucher 20000-->Voucher 100000-->100 điểm tặng voucher giảm 70%,"Hạng thử thách,Hạng mới yêu,Hạng yêu lâu",,0,La Boulangerie,"0,0,1",2018-11-22 03:26:05.743,,NaT
5b584a11913717001448dfd2,0,"Tích đủ 10 lượt tặng 1 ly dừa dầm
Tích đủ 20 lượt tặng 1 ly dừa dầm trái cây, sau đó bạn sẽ tích lại từ đầu để tiếp tục nhận thưởng
",0,5b584a11913717001448dfd2_0dc18ffe-92fe-429a-8556-b708cf6fade6.png,None,2018-11-29 10:21:47.570,5b584a11913717001448dfd2,Tích điểm đổi quà hấp dẫn từ Xingcha,[],-1,[],"[{'reachingMilestoneMessage': 'Free 1 ly dừa dầm trái cây tại quán', 'conversionRate': 0, '_id': ObjectId('5c19ad0d582c460013dfe907'), 'note': 'Tích đủ 10 lượt tặng 1 ly dừa dầm\nTích đủ 20 lượt tặng 1 ly dừa dầm trái cây, sau đó bạn sẽ tích lại từ đầu để tiếp tục nhận thưởng\n', 'name': 'Thân thiết', 'milestone': 20, 'type': 0, 'isRenewable': True}]",5c00ad860550b800135d0c59,20,Free 1 ly dừa dầm trái cây tại quán,Thân thiết,Manager,0,Xing Cha,0,2019-03-09 03:44:48.268,5a502b7306f776d2ffa2fea6,NaT
5b56d2dad531f20014f74ce6,0,,0,5b56d2dad531f20014f74ce6_92e885ef-dcb2-49f9-800c-76b5dfcfa3f5.jpg,None,2019-03-11 16:10:56.952,5b56d2dad531f20014f74ce6,"- Mỗi lần đến quán khách sẽ được tích 1 lượt
- Đến quán đủ 4 lần sẽ được tặng miễn phí 1 món ăn bất kì trong menu của quán",[],-1,[ObjectId('5b56d2dad531f20014f74ce6')],"[{'reachingMilestoneMessage': 'Đến quán đủ 4 lần sẽ được tặng miễn phí 1 món ăn bất kì trong menu của quán', 'conversionRate': 0, '_id': ObjectId('5c8722626c27c300142cb44b'), 'note': '', 'name': '', 'milestone': 4, 'type': 0, 'isRenewable': True}]",5c8722626c27c300142cb44a,4,Đến quán đủ 4 lần sẽ được tặng miễn phí 1 món ăn bất kì trong menu của quán,,Provider,0,Ốc Thái Lan,0,2019-05-21 04:39:29.418,5b56d2dad531f20014f74ce6,2019-05-31 02:53:08.000
5b20d67624e14200149d10ca,"0.0001,0.0001,0.0",-->-->Giảm 10000/ hóa đơn tại tất cả chi nhánh - 1 phần quà trong ngày sinh nhật - nhận tin nhắn trong mỗi đợt khuyến mãi - ưu đãi khác dành riêng cho khách hàng thân thiết,1,,,2018-11-22 01:37:14.117,5b20d67624e14200149d10ca,Hạng tiềm năng : mỗi chi tiêu 10.000 để được tính 1 điểm - phần thưởng trị giá 10. 000 khi đạt mốc 10 kèm ưu đãi ở hạng thành viên. Hạng thành viên: chi tối thiểu 100.000: giảm 5.000/hóa đơn tại tất cả các cửa hàng cho hạng thành viên  - mỗi chi tiêu 10.000 được tích một điểm. Đạt 150 điểm kèm ưu đãi ở hạng vip - phần thưởng trị giá 50.000 khi đạt mốc 150 điểm ở hạng vip. Nhận tin nhắn ưu đãi trong mỗi đợt khuyến mãi. Hạng VIP chi tối thiểu 1500000. Giảm 10000 trên hóa đơn tại trên tất cả cửa hàng. Một phần quà trong ngày sinh nhật. Nhận tin nhắn ưu đãi trong mỗi đợt khuyến mại. Ưu đãi khác dành cho khách hàng thân thiết,[],-1,[],"[{'reachingMilestoneMessage': 'Quà trị giá 10000', 'conversionRate': 0.0001, '_id': ObjectId('5bf612ccbafb98001385f82c'), 'name': 'Tiềm năng', 'milestone': 10, 'type': 1, 'note': ''}, {'reachingMilestoneMessage': 'Quà trị giá 50000', 'conversionRate': 0.0001, '_id': ObjectId('5bf612ccbafb98001385f82b'), 'name': 'Thành viên', 'milestone': 150, 'type': 1, 'note': ''}, {'reachingMilestoneMessage': '', 'conversionRate': 0, '_id': ObjectId('5bf612ccbafb98001385f82a'), 'name': 'Vip', 'milestone': 0, 'type': 1, 'note': 'Giảm 10000/ hóa đơn tại tất cả chi nhánh - 1 phần quà trong ngày sinh nhật - nhận tin nhắn trong mỗi đợt khuyến mãi - ưu đãi khác dành riêng cho khách hàng thân thiết'}]",5bf612ccbafb98001385f829,"10,150,0",Quà trị giá 10000-->Quà trị giá 50000-->,"Tiềm năng,Thành viên,Vip",,0,Heekcaa Tea,"1,1,1",2018-11-22 02:58:59.541,,NaT
5b052a0dd3765900147d2fb4,2e-05,Test,0,,None,2019-04-02 15:37:30.946,5b052a0dd3765900147d2fb4,Tích điểm,[],-1,[],"[{'reachingMilestoneMessage': 'Không có', 'conversionRate': 2e-05, '_id': ObjectId('5ca417643ebaaa0014ed023f'), 'note': 'Test', 'name': 'A', 'milestone': 10, 'type': 0, 'isRenewable': True}]",5ca417643ebaaa0014ed023e,10,Không có,A,Provider,0,GOnJOY,0,2019-05-09 10:29:34.893,5b052a0dd3765900147d2fb4,2019-05-09 19:15:01.000
5b052a0dd3765900147d2fb4,"0.0001,5e-05,5e-05",-->Các khuyến mãi không áp dụng cùng lúc-->Các khuyến mãi không áp dụng cùng lúc,0,,None,2019-03-26 02:44:31.887,5b052a0dd3765900147d2fb4,Khách Hàng Thân Thiết,[],-1,[],"[{'reachingMilestoneMessage': 'Không', 'conversionRate': 0.0001, 'note': '', 'name': 'Đồng', 'milestone': 5, 'type': 1, 'isRenewable': False, '_id': ObjectId('5c99eee37259f500140b8584')}, {'reachingMilestoneMessage': 'Tặng 1 voucher 100K, đặc quyền giảm giá 10%', 'conversionRate': 5e-05, 'note': 'Các khuyến mãi không áp dụng cùng lúc', 'name': 'Bạc', 'milestone': 20, 'type': 1, 'isRenewable': False, '_id': ObjectId('5c99eee37259f500140b8583')}, {'reachingMilestoneMessage': 'Tặng 1 Voucher 200,000, đặc quyền giảm giá 20%', 'conversionRate': 5e-05, 'note': 'Các khuyến mãi không áp dụng cùng lúc', 'name': 'Vàng', 'milestone': 50, 'type': 1, 'isRenewable': False, '_id': ObjectId('5c99eee37259f500140b8582')}]",5c99eee37259f500140b8581,"5,20,50","Không-->Tặng 1 voucher 100K, đặc quyền giảm giá 10%-->Tặng 1 Voucher 200,000, đặc quyền giảm giá 20%","Đồng,Bạc,Vàng",Provider,0,GOnJOY,"1,1,1",2019-05-22 09:42:52.911,5b052a0dd3765900147d2fb4,2019-07-30 09:15:26.000
5b052a0dd3765900147d2fb4,2e-05,A,0,,None,2019-03-18 20:20:30.290,5b052a0dd3765900147d2fb4,Abc,[],-1,[ObjectId('5b052a0dd3765900147d2fb4')],"[{'reachingMilestoneMessage': 'Test', 'conversionRate': 2e-05, 'note': 'A', 'name': 'A', 'milestone': 5, 'type': 0, 'isRenewable': False, '_id': ObjectId('5c9052e4367fa80014faefb3')}]",5c9052e4367fa80014faefb2,5,Test,A,Provider,0,GOnJOY,0,2019-04-15 11:09:19.181,5b052a0dd3765900147d2fb4,2019-04-30 02:23:52.000
5b052a0dd3765900147d2fb4,"2e-05,2e-05",Cc-->Kcg,0,,None,2019-03-18 20:20:30.290,5b052a0dd3765900147d2fb4,Test,[],-1,[ObjectId('5b052a0dd3765900147d2fb4')],"[{'reachingMilestoneMessage': 'Ffc', 'conversionRate': 2e-05, 'note': 'Cc', 'name': 'A', 'milestone': 2, 'type': 0, 'isRenewable': False, '_id': ObjectId('5c9053f7367fa80014faefb5')}, {'reachingMilestoneMessage': 'Test', 'conversionRate': 2e-05, 'note': 'Kcg', 'name': 'B', 'milestone': 7, 'type': 0, 'isRenewable': False, '_id': ObjectId('5cb4669edbc7cb0014eb3903')}]",5c9053f7367fa80014faefb4,"2,7",Ffc-->Test,"A,B",Provider,0,GOnJOY,"0,0",2019-04-15 11:10:22.964,5b052a0dd3765900147d2fb4,2019-06-20 02:28:29.000
5b052a0dd3765900147d2fb4,"5e-05,5e-05,2e-05",-->-->,0,,None,2019-02-25 03:00:31.906,5b052a0dd3765900147d2fb4,Abc,[],-1,[ObjectId('5b052a0dd3765900147d2fb4')],"[{'reachingMilestoneMessage': 'Free 1 ly nước hhh', 'conversionRate': 5e-05, '_id': ObjectId('5c735dc9cffd2d0014b8e42d'), 'note': '', 'name': 'Hạng 1', 'milestone': 10, 'type': 1, 'isRenewable': False}, {'reachingMilestoneMessage': 'Voucher 50.000', 'conversionRate': 5e-05, '_id': ObjectId('5c735dc9cffd2d0014b8e42c'), 'note': '', 'name': 'Hạng 2', 'milestone': 50, 'type': 1, 'isRenewable': False}, {'reachingMilestoneMessage': '', 'conversionRate': 2e-05, 'note': '', 'name': 'Hạng 3', 'milestone': 0, 'type': 1, 'isRenewable': False, '_id': ObjectId('5cb7ee31975db90014ec1037')}]",5c735dc9cffd2d0014b8e42b,"10,50,0",Free 1 ly nước hhh-->Voucher 50.000-->,"Hạng 1,Hạng 2,Hạng 3",Provider,0,GOnJOY,"1,1,1",2019-04-29 08:11:08.897,5b052a0dd3765900147d2fb4,2019-04-30 15:00:18.000
5b052a0dd3765900147d2fb4,2e-05,,0,,None,2019-02-18 10:55:48.122,5b052a0dd3765900147d2fb4,Tích điểm đổi quà,[],-1,[ObjectId('5b052a0dd3765900147d2fb4')],"[{'reachingMilestoneMessage': 'Ly trà sữa bất kỳ', 'conversionRate': 2e-05, '_id': ObjectId('5c6bb1374ed94c00148984ee'), 'note': '', 'name': 'Thành viên', 'milestone': 3, 'type': 0, 'isRenewable': False}]",5c6bb1374ed94c00148984ed,3,Ly trà sữa bất kỳ,Thành viên,Provider,0,GOnJOY,0,2019-03-12 09:58:53.407,5b052a0dd3765900147d2fb4,2019-03-20 07:30:59.000
5b052a0dd3765900147d2fb4,"1e-05,1e-05,1e-05,5e-06",-->-->-->,0,,None,2019-02-18 10:55:48.122,5b052a0dd3765900147d2fb4,Tích mỗi 3 tem nhận 1 lý free,[],-1,[ObjectId('5b052a0dd3765900147d2fb4')],"[{'reachingMilestoneMessage': 'Tặng 1 IP x', 'conversionRate': 1e-05, 'note': '', 'name': 'Thành viên', 'milestone': 10, 'type': 1, 'isRenewable': False, '_id': ObjectId('5c6bb19b10f42a0014bd722b')}, {'reachingMilestoneMessage': 'Tặng 2 IPx', 'conversionRate': 1e-05, '_id': ObjectId('5c6bb22d10f42a0014bd7231'), 'note': '', 'name': 'Gỗ', 'milestone': 50, 'type': 1, 'isRenewable': False}, {'reachingMilestoneMessage': '3 IPx', 'conversionRate': 1e-05, '_id': ObjectId('5c6bb22d10f42a0014bd7230'), 'note': '', 'name': 'Sắt', 'milestone': 150, 'type': 1, 'isRenewable': False}, {'reachingMilestoneMessage': '', 'conversionRate': 5e-06, 'note': '', 'name': 'Vàng', 'milestone': 0, 'type': 1, 'isRenewable': False, '_id': ObjectId('5c6dfd1bc1ccf90014db7a9a')}]",5c6bb0764ed94c00148984e8,"10,50,150,0",Tặng 1 IP x-->Tặng 2 IPx-->3 IPx-->,"Thành viên,Gỗ,Sắt,Vàng",Provider,0,GOnJOY,"1,1,1,1",2019-03-19 02:25:28.410,5b052a0dd3765900147d2fb4,2020-08-28 07:26:28.000
