X1,X_id,title,description,dateFrom,dateTo,providerId,provider,isAvailableInJoyGifts,updatedAt,createdAt,isDeleted,isActive,status,spam,menuRef,listReceive,numberOfRemainingUses,numberOfUses,maxDiscountedPrice,minBill,price,percent,customerGroup,campaign,promotionType,categories,listIgnores,listShares,listLikes,keywords,__v,loyaltyProgram,linkImage,image,dateBegin,dateEnd,link,isVoucherOfHunter2,isVoucher
172,5a9d0f6d07548c0014176e75,[KHUYẾN MÃI HẤP DẪN CHO GIA ĐÌNH NGÀY 8/3,"Từ 22/2 đến hết ngày 8/3/2018 SweetHome Cafe & Restaurant tại 03 Trần Đình Long - Đà Nẵng sẽ áp dụng chương trình ưu đãi rất hấp dẫn cho khách hàng:

👍 Mua 2 tặng 1 đối với thức uống buổi sáng. 
👍 Khi đến check-in #sweethome sẽ được tặng voucher giảm giá thức ăn 10%.
👍 Đặc biệt khách hàng nào đến check-in #sweethome chụp hình đăng facebook có lượt like và share nhiều nhất sẽ được tặng voucher miễn phí 500k trong ngày 8/3.",NA,NA,5a98f1e949db4700147c31c6,5a98f1e949db4700147c31c6,NA,2018-06-24T16:10:15Z,2018-03-05T16:35:41Z,NA,TRUE,0,NULL,"list(itemId = ""5a9a131349db4700147c6361"", `_id` = ""5a9d0f6d07548c0014176e76"", percent = 0, price = list(list(currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""), `_id` = c(""5a9d0f6d07548c0014176e78"", ""5a9d0f6d07548c0014176e77""), value = c(0, 10))), isPrice = FALSE)",character(0),NA,NA,{},list(),list(),NA,NA,NA,1,NULL,list(),list(),character(0),NULL,1,NA,sweethome_0826c0b0-9f8e-4669-b99d-f76995630d41.jpg,https://gonjoy.io/static/roulette/public/img/upload/promotion/sweethome_0826c0b0-9f8e-4669-b99d-f76995630d41.jpg,22/02/2018,08/03/2018,https://www.facebook.com/SweetHome-Cafe%CC%81-Restaurant-340752156412843/?hc_ref=ARQOAPKeMzIRyohxcRVbZX9KuJ31pn4fMOXLCIGO4lajGRCR7H7Ud1vuNHqx8RLLkAE,NA,NA
173,5a9d0f6d07548c0014176e71,[KHUYẾN MÃI HẤP DẪN CHO GIA ĐÌNH NGÀY 8/3,"Từ 22/2 đến hết ngày 8/3/2018 SweetHome Cafe & Restaurant tại 03 Trần Đình Long - Đà Nẵng sẽ áp dụng chương trình ưu đãi rất hấp dẫn cho khách hàng:

👍 Mua 2 tặng 1 đối với thức uống buổi sáng. 
👍 Khi đến check-in #sweethome sẽ được tặng voucher giảm giá thức ăn 10%.
👍 Đặc biệt khách hàng nào đến check-in #sweethome chụp hình đăng facebook có lượt like và share nhiều nhất sẽ được tặng voucher miễn phí 500k trong ngày 8/3.",NA,NA,5a98f1e949db4700147c31c6,5a98f1e949db4700147c31c6,NA,2018-06-24T16:10:15Z,2018-03-05T16:35:41Z,TRUE,TRUE,0,NULL,"list(itemId = ""5a9a131349db4700147c6361"", `_id` = ""5a9d0f6d07548c0014176e72"", percent = 0, price = list(list(currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""), `_id` = c(""5a9d0f6d07548c0014176e74"", ""5a9d0f6d07548c0014176e73""), value = c(0, 10))), isPrice = FALSE)",character(0),NA,NA,{},list(),list(),NA,NA,NA,1,NULL,list(),list(),character(0),NULL,1,NA,sweethome_bb63505b-41e5-479d-a101-9bdfbf24ca13.jpg,https://gonjoy.io/static/roulette/public/img/upload/promotion/sweethome_bb63505b-41e5-479d-a101-9bdfbf24ca13.jpg,22/02/2018,08/03/2018,https://www.facebook.com/SweetHome-Cafe%CC%81-Restaurant-340752156412843/?hc_ref=ARQOAPKeMzIRyohxcRVbZX9KuJ31pn4fMOXLCIGO4lajGRCR7H7Ud1vuNHqx8RLLkAE,NA,NA
174,5a9d0f6d07548c0014176e6d,[KHUYẾN MÃI HẤP DẪN CHO GIA ĐÌNH NGÀY 8/3,"Từ 22/2 đến hết ngày 8/3/2018 SweetHome Cafe & Restaurant tại 03 Trần Đình Long - Đà Nẵng sẽ áp dụng chương trình ưu đãi rất hấp dẫn cho khách hàng:

👍 Mua 2 tặng 1 đối với thức uống buổi sáng. 
👍 Khi đến check-in #sweethome sẽ được tặng voucher giảm giá thức ăn 10%.
👍 Đặc biệt khách hàng nào đến check-in #sweethome chụp hình đăng facebook có lượt like và share nhiều nhất sẽ được tặng voucher miễn phí 500k trong ngày 8/3.",NA,NA,5a98f1e949db4700147c31c6,5a98f1e949db4700147c31c6,NA,2018-06-24T16:10:15Z,2018-03-05T16:35:41Z,TRUE,TRUE,0,NULL,"list(itemId = ""5a9a131349db4700147c6361"", `_id` = ""5a9d0f6d07548c0014176e6e"", percent = 0, price = list(list(currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""), `_id` = c(""5a9d0f6d07548c0014176e70"", ""5a9d0f6d07548c0014176e6f""), value = c(0, 10))), isPrice = FALSE)",character(0),NA,NA,{},list(),list(),NA,NA,NA,1,NULL,list(),list(),character(0),NULL,1,NA,sweethome_32b98dae-6df8-44a1-8f97-0d8740a18b5e.jpg,https://gonjoy.io/static/roulette/public/img/upload/promotion/sweethome_32b98dae-6df8-44a1-8f97-0d8740a18b5e.jpg,22/02/2018,08/03/2018,https://www.facebook.com/SweetHome-Cafe%CC%81-Restaurant-340752156412843/?hc_ref=ARQOAPKeMzIRyohxcRVbZX9KuJ31pn4fMOXLCIGO4lajGRCR7H7Ud1vuNHqx8RLLkAE,NA,NA
175,5a9d0f6d07548c0014176e69,[KHUYẾN MÃI HẤP DẪN CHO GIA ĐÌNH NGÀY 8/3,"Từ 22/2 đến hết ngày 8/3/2018 SweetHome Cafe & Restaurant tại 03 Trần Đình Long - Đà Nẵng sẽ áp dụng chương trình ưu đãi rất hấp dẫn cho khách hàng:

👍 Mua 2 tặng 1 đối với thức uống buổi sáng. 
👍 Khi đến check-in #sweethome sẽ được tặng voucher giảm giá thức ăn 10%.
👍 Đặc biệt khách hàng nào đến check-in #sweethome chụp hình đăng facebook có lượt like và share nhiều nhất sẽ được tặng voucher miễn phí 500k trong ngày 8/3.",NA,NA,5a98f1e949db4700147c31c6,5a98f1e949db4700147c31c6,NA,2018-06-24T16:10:15Z,2018-03-05T16:35:41Z,TRUE,TRUE,0,NULL,"list(itemId = ""5a9a131349db4700147c6361"", `_id` = ""5a9d0f6d07548c0014176e6a"", percent = 0, price = list(list(currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""), `_id` = c(""5a9d0f6d07548c0014176e6c"", ""5a9d0f6d07548c0014176e6b""), value = c(0, 10))), isPrice = FALSE)",character(0),NA,NA,{},list(),list(),NA,NA,NA,1,NULL,list(),list(),character(0),NULL,1,NA,sweethome_6e64c193-49c7-40bf-8cac-5526544742e7.jpg,https://gonjoy.io/static/roulette/public/img/upload/promotion/sweethome_6e64c193-49c7-40bf-8cac-5526544742e7.jpg,22/02/2018,08/03/2018,https://www.facebook.com/SweetHome-Cafe%CC%81-Restaurant-340752156412843/?hc_ref=ARQOAPKeMzIRyohxcRVbZX9KuJ31pn4fMOXLCIGO4lajGRCR7H7Ud1vuNHqx8RLLkAE,NA,NA
176,5a9d0f6b07548c0014176e65,[KHUYẾN MÃI HẤP DẪN CHO GIA ĐÌNH NGÀY 8/3,"Từ 22/2 đến hết ngày 8/3/2018 SweetHome Cafe & Restaurant tại 03 Trần Đình Long - Đà Nẵng sẽ áp dụng chương trình ưu đãi rất hấp dẫn cho khách hàng:

👍 Mua 2 tặng 1 đối với thức uống buổi sáng. 
👍 Khi đến check-in #sweethome sẽ được tặng voucher giảm giá thức ăn 10%.
👍 Đặc biệt khách hàng nào đến check-in #sweethome chụp hình đăng facebook có lượt like và share nhiều nhất sẽ được tặng voucher miễn phí 500k trong ngày 8/3.",NA,NA,5a98f1e949db4700147c31c6,5a98f1e949db4700147c31c6,NA,2018-06-24T16:10:15Z,2018-03-05T16:35:39Z,TRUE,TRUE,0,NULL,"list(itemId = ""5a9a131349db4700147c6361"", `_id` = ""5a9d0f6b07548c0014176e66"", percent = 0, price = list(list(currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""), `_id` = c(""5a9d0f6b07548c0014176e68"", ""5a9d0f6b07548c0014176e67""), value = c(0, 10))), isPrice = FALSE)",character(0),NA,NA,{},list(),list(),NA,NA,NA,1,NULL,list(),list(),character(0),NULL,1,NA,sweethome_ab0f62f2-0ddb-45e5-bca0-ab1db75050bb.jpg,https://gonjoy.io/static/roulette/public/img/upload/promotion/sweethome_ab0f62f2-0ddb-45e5-bca0-ab1db75050bb.jpg,22/02/2018,08/03/2018,https://www.facebook.com/SweetHome-Cafe%CC%81-Restaurant-340752156412843/?hc_ref=ARQOAPKeMzIRyohxcRVbZX9KuJ31pn4fMOXLCIGO4lajGRCR7H7Ud1vuNHqx8RLLkAE,NA,NA
177,5a9d0f6b07548c0014176e61,[KHUYẾN MÃI HẤP DẪN CHO GIA ĐÌNH NGÀY 8/3,"Từ 22/2 đến hết ngày 8/3/2018 SweetHome Cafe & Restaurant tại 03 Trần Đình Long - Đà Nẵng sẽ áp dụng chương trình ưu đãi rất hấp dẫn cho khách hàng:

👍 Mua 2 tặng 1 đối với thức uống buổi sáng. 
👍 Khi đến check-in #sweethome sẽ được tặng voucher giảm giá thức ăn 10%.
👍 Đặc biệt khách hàng nào đến check-in #sweethome chụp hình đăng facebook có lượt like và share nhiều nhất sẽ được tặng voucher miễn phí 500k trong ngày 8/3.",NA,NA,5a98f1e949db4700147c31c6,5a98f1e949db4700147c31c6,NA,2018-06-24T16:10:15Z,2018-03-05T16:35:39Z,TRUE,TRUE,0,NULL,"list(itemId = ""5a9a131349db4700147c6361"", `_id` = ""5a9d0f6b07548c0014176e62"", percent = 0, price = list(list(currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""), `_id` = c(""5a9d0f6b07548c0014176e64"", ""5a9d0f6b07548c0014176e63""), value = c(0, 10))), isPrice = FALSE)",character(0),NA,NA,{},list(),list(),NA,NA,NA,1,NULL,list(),list(),character(0),NULL,1,NA,sweethome_086c9c23-1a80-4387-99ed-2c670eee65bd.jpg,https://gonjoy.io/static/roulette/public/img/upload/promotion/sweethome_086c9c23-1a80-4387-99ed-2c670eee65bd.jpg,22/02/2018,08/03/2018,https://www.facebook.com/SweetHome-Cafe%CC%81-Restaurant-340752156412843/?hc_ref=ARQOAPKeMzIRyohxcRVbZX9KuJ31pn4fMOXLCIGO4lajGRCR7H7Ud1vuNHqx8RLLkAE,NA,NA
178,5a9d0f6b07548c0014176e5d,[KHUYẾN MÃI HẤP DẪN CHO GIA ĐÌNH NGÀY 8/3,"Từ 22/2 đến hết ngày 8/3/2018 SweetHome Cafe & Restaurant tại 03 Trần Đình Long - Đà Nẵng sẽ áp dụng chương trình ưu đãi rất hấp dẫn cho khách hàng:

👍 Mua 2 tặng 1 đối với thức uống buổi sáng. 
👍 Khi đến check-in #sweethome sẽ được tặng voucher giảm giá thức ăn 10%.
👍 Đặc biệt khách hàng nào đến check-in #sweethome chụp hình đăng facebook có lượt like và share nhiều nhất sẽ được tặng voucher miễn phí 500k trong ngày 8/3.",NA,NA,5a98f1e949db4700147c31c6,5a98f1e949db4700147c31c6,NA,2018-06-24T16:10:15Z,2018-03-05T16:35:39Z,TRUE,TRUE,0,NULL,"list(itemId = ""5a9a131349db4700147c6361"", `_id` = ""5a9d0f6b07548c0014176e5e"", percent = 0, price = list(list(currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""), `_id` = c(""5a9d0f6b07548c0014176e60"", ""5a9d0f6b07548c0014176e5f""), value = c(0, 10))), isPrice = FALSE)",character(0),NA,NA,{},list(),list(),NA,NA,NA,1,NULL,list(),list(),character(0),NULL,1,NA,sweethome_bea7b934-df6f-4ec0-9257-a071f329f573.jpg,https://gonjoy.io/static/roulette/public/img/upload/promotion/sweethome_bea7b934-df6f-4ec0-9257-a071f329f573.jpg,22/02/2018,08/03/2018,https://www.facebook.com/SweetHome-Cafe%CC%81-Restaurant-340752156412843/?hc_ref=ARQOAPKeMzIRyohxcRVbZX9KuJ31pn4fMOXLCIGO4lajGRCR7H7Ud1vuNHqx8RLLkAE,NA,NA
179,5a9d0f6907548c0014176e59,[KHUYẾN MÃI HẤP DẪN CHO GIA ĐÌNH NGÀY 8/3,"Từ 22/2 đến hết ngày 8/3/2018 SweetHome Cafe & Restaurant tại 03 Trần Đình Long - Đà Nẵng sẽ áp dụng chương trình ưu đãi rất hấp dẫn cho khách hàng:

👍 Mua 2 tặng 1 đối với thức uống buổi sáng. 
👍 Khi đến check-in #sweethome sẽ được tặng voucher giảm giá thức ăn 10%.
👍 Đặc biệt khách hàng nào đến check-in #sweethome chụp hình đăng facebook có lượt like và share nhiều nhất sẽ được tặng voucher miễn phí 500k trong ngày 8/3.",NA,NA,5a98f1e949db4700147c31c6,5a98f1e949db4700147c31c6,NA,2018-06-24T16:10:15Z,2018-03-05T16:35:37Z,TRUE,TRUE,0,NULL,"list(itemId = ""5a9a131349db4700147c6361"", `_id` = ""5a9d0f6907548c0014176e5a"", percent = 0, price = list(list(currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""), `_id` = c(""5a9d0f6907548c0014176e5c"", ""5a9d0f6907548c0014176e5b""), value = c(0, 10))), isPrice = FALSE)",character(0),NA,NA,{},list(),list(),NA,NA,NA,1,NULL,list(),list(),character(0),NULL,1,NA,sweethome_af0cd491-d42b-41f0-af18-0d26c1e64979.jpg,https://gonjoy.io/static/roulette/public/img/upload/promotion/sweethome_af0cd491-d42b-41f0-af18-0d26c1e64979.jpg,22/02/2018,08/03/2018,https://www.facebook.com/SweetHome-Cafe%CC%81-Restaurant-340752156412843/?hc_ref=ARQOAPKeMzIRyohxcRVbZX9KuJ31pn4fMOXLCIGO4lajGRCR7H7Ud1vuNHqx8RLLkAE,NA,NA
180,5a9d0f6907548c0014176e55,[KHUYẾN MÃI HẤP DẪN CHO GIA ĐÌNH NGÀY 8/3,"Từ 22/2 đến hết ngày 8/3/2018 SweetHome Cafe & Restaurant tại 03 Trần Đình Long - Đà Nẵng sẽ áp dụng chương trình ưu đãi rất hấp dẫn cho khách hàng:

👍 Mua 2 tặng 1 đối với thức uống buổi sáng. 
👍 Khi đến check-in #sweethome sẽ được tặng voucher giảm giá thức ăn 10%.
👍 Đặc biệt khách hàng nào đến check-in #sweethome chụp hình đăng facebook có lượt like và share nhiều nhất sẽ được tặng voucher miễn phí 500k trong ngày 8/3.",NA,NA,5a98f1e949db4700147c31c6,5a98f1e949db4700147c31c6,NA,2018-06-24T16:10:15Z,2018-03-05T16:35:37Z,TRUE,TRUE,0,NULL,"list(itemId = ""5a9a131349db4700147c6361"", `_id` = ""5a9d0f6907548c0014176e56"", percent = 0, price = list(list(currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""), `_id` = c(""5a9d0f6907548c0014176e58"", ""5a9d0f6907548c0014176e57""), value = c(0, 10))), isPrice = FALSE)",character(0),NA,NA,{},list(),list(),NA,NA,NA,1,NULL,list(),list(),character(0),NULL,1,NA,sweethome_49912ef7-c984-46eb-a932-2812eeef5624.jpg,https://gonjoy.io/static/roulette/public/img/upload/promotion/sweethome_49912ef7-c984-46eb-a932-2812eeef5624.jpg,22/02/2018,08/03/2018,https://www.facebook.com/SweetHome-Cafe%CC%81-Restaurant-340752156412843/?hc_ref=ARQOAPKeMzIRyohxcRVbZX9KuJ31pn4fMOXLCIGO4lajGRCR7H7Ud1vuNHqx8RLLkAE,NA,NA
181,5a9d0f6907548c0014176e51,[KHUYẾN MÃI HẤP DẪN CHO GIA ĐÌNH NGÀY 8/3,"Từ 22/2 đến hết ngày 8/3/2018 SweetHome Cafe & Restaurant tại 03 Trần Đình Long - Đà Nẵng sẽ áp dụng chương trình ưu đãi rất hấp dẫn cho khách hàng:

👍 Mua 2 tặng 1 đối với thức uống buổi sáng. 
👍 Khi đến check-in #sweethome sẽ được tặng voucher giảm giá thức ăn 10%.
👍 Đặc biệt khách hàng nào đến check-in #sweethome chụp hình đăng facebook có lượt like và share nhiều nhất sẽ được tặng voucher miễn phí 500k trong ngày 8/3.",NA,NA,5a98f1e949db4700147c31c6,5a98f1e949db4700147c31c6,NA,2018-06-24T16:10:15Z,2018-03-05T16:35:37Z,TRUE,TRUE,0,NULL,"list(itemId = ""5a9a131349db4700147c6361"", `_id` = ""5a9d0f6907548c0014176e52"", percent = 0, price = list(list(currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""), `_id` = c(""5a9d0f6907548c0014176e54"", ""5a9d0f6907548c0014176e53""), value = c(0, 10))), isPrice = FALSE)",character(0),NA,NA,{},list(),list(),NA,NA,NA,1,NULL,list(),list(),character(0),NULL,1,NA,sweethome_7f725eae-5fb5-4cfe-86b1-2bd9916dc19f.jpg,https://gonjoy.io/static/roulette/public/img/upload/promotion/sweethome_7f725eae-5fb5-4cfe-86b1-2bd9916dc19f.jpg,22/02/2018,08/03/2018,https://www.facebook.com/SweetHome-Cafe%CC%81-Restaurant-340752156412843/?hc_ref=ARQOAPKeMzIRyohxcRVbZX9KuJ31pn4fMOXLCIGO4lajGRCR7H7Ud1vuNHqx8RLLkAE,NA,NA
182,5a9d0f6907548c0014176e4d,[KHUYẾN MÃI HẤP DẪN CHO GIA ĐÌNH NGÀY 8/3,"Từ 22/2 đến hết ngày 8/3/2018 SweetHome Cafe & Restaurant tại 03 Trần Đình Long - Đà Nẵng sẽ áp dụng chương trình ưu đãi rất hấp dẫn cho khách hàng:

👍 Mua 2 tặng 1 đối với thức uống buổi sáng. 
👍 Khi đến check-in #sweethome sẽ được tặng voucher giảm giá thức ăn 10%.
👍 Đặc biệt khách hàng nào đến check-in #sweethome chụp hình đăng facebook có lượt like và share nhiều nhất sẽ được tặng voucher miễn phí 500k trong ngày 8/3.",NA,NA,5a98f1e949db4700147c31c6,5a98f1e949db4700147c31c6,NA,2018-06-24T16:10:15Z,2018-03-05T16:35:37Z,TRUE,TRUE,0,NULL,"list(itemId = ""5a9a131349db4700147c6361"", `_id` = ""5a9d0f6907548c0014176e4e"", percent = 0, price = list(list(currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""), `_id` = c(""5a9d0f6907548c0014176e50"", ""5a9d0f6907548c0014176e4f""), value = c(0, 10))), isPrice = FALSE)",character(0),NA,NA,{},list(),list(),NA,NA,NA,1,NULL,list(),list(),character(0),NULL,1,NA,sweethome_cb1b6a15-3768-41ca-820f-b1a414050d81.jpg,https://gonjoy.io/static/roulette/public/img/upload/promotion/sweethome_cb1b6a15-3768-41ca-820f-b1a414050d81.jpg,22/02/2018,08/03/2018,https://www.facebook.com/SweetHome-Cafe%CC%81-Restaurant-340752156412843/?hc_ref=ARQOAPKeMzIRyohxcRVbZX9KuJ31pn4fMOXLCIGO4lajGRCR7H7Ud1vuNHqx8RLLkAE,NA,NA
183,5a9d0f6807548c0014176e49,[KHUYẾN MÃI HẤP DẪN CHO GIA ĐÌNH NGÀY 8/3,"Từ 22/2 đến hết ngày 8/3/2018 SweetHome Cafe & Restaurant tại 03 Trần Đình Long - Đà Nẵng sẽ áp dụng chương trình ưu đãi rất hấp dẫn cho khách hàng:

👍 Mua 2 tặng 1 đối với thức uống buổi sáng. 
👍 Khi đến check-in #sweethome sẽ được tặng voucher giảm giá thức ăn 10%.
👍 Đặc biệt khách hàng nào đến check-in #sweethome chụp hình đăng facebook có lượt like và share nhiều nhất sẽ được tặng voucher miễn phí 500k trong ngày 8/3.",NA,NA,5a98f1e949db4700147c31c6,5a98f1e949db4700147c31c6,NA,2018-06-24T16:10:15Z,2018-03-05T16:35:36Z,TRUE,TRUE,0,NULL,"list(itemId = ""5a9a131349db4700147c6361"", `_id` = ""5a9d0f6807548c0014176e4a"", percent = 0, price = list(list(currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""), `_id` = c(""5a9d0f6807548c0014176e4c"", ""5a9d0f6807548c0014176e4b""), value = c(0, 10))), isPrice = FALSE)",character(0),NA,NA,{},list(),list(),NA,NA,NA,1,NULL,list(),list(),character(0),NULL,1,NA,sweethome_262275c4-db4e-4458-9055-fb1c12c3be06.jpg,https://gonjoy.io/static/roulette/public/img/upload/promotion/sweethome_262275c4-db4e-4458-9055-fb1c12c3be06.jpg,22/02/2018,08/03/2018,https://www.facebook.com/SweetHome-Cafe%CC%81-Restaurant-340752156412843/?hc_ref=ARQOAPKeMzIRyohxcRVbZX9KuJ31pn4fMOXLCIGO4lajGRCR7H7Ud1vuNHqx8RLLkAE,NA,NA
184,5a9d0f6707548c0014176e45,[KHUYẾN MÃI HẤP DẪN CHO GIA ĐÌNH NGÀY 8/3,"Từ 22/2 đến hết ngày 8/3/2018 SweetHome Cafe & Restaurant tại 03 Trần Đình Long - Đà Nẵng sẽ áp dụng chương trình ưu đãi rất hấp dẫn cho khách hàng:

👍 Mua 2 tặng 1 đối với thức uống buổi sáng. 
👍 Khi đến check-in #sweethome sẽ được tặng voucher giảm giá thức ăn 10%.
👍 Đặc biệt khách hàng nào đến check-in #sweethome chụp hình đăng facebook có lượt like và share nhiều nhất sẽ được tặng voucher miễn phí 500k trong ngày 8/3.",NA,NA,5a98f1e949db4700147c31c6,5a98f1e949db4700147c31c6,NA,2018-06-24T16:10:15Z,2018-03-05T16:35:35Z,TRUE,TRUE,0,NULL,"list(itemId = ""5a9a131349db4700147c6361"", `_id` = ""5a9d0f6707548c0014176e46"", percent = 0, price = list(list(currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""), `_id` = c(""5a9d0f6707548c0014176e48"", ""5a9d0f6707548c0014176e47""), value = c(0, 10))), isPrice = FALSE)",character(0),NA,NA,{},list(),list(),NA,NA,NA,1,NULL,list(),list(),character(0),NULL,1,NA,sweethome_eac6010e-e2b1-4018-9993-2b762681831d.jpg,https://gonjoy.io/static/roulette/public/img/upload/promotion/sweethome_eac6010e-e2b1-4018-9993-2b762681831d.jpg,22/02/2018,08/03/2018,https://www.facebook.com/SweetHome-Cafe%CC%81-Restaurant-340752156412843/?hc_ref=ARQOAPKeMzIRyohxcRVbZX9KuJ31pn4fMOXLCIGO4lajGRCR7H7Ud1vuNHqx8RLLkAE,NA,NA
185,5a9d0f6707548c0014176e41,[KHUYẾN MÃI HẤP DẪN CHO GIA ĐÌNH NGÀY 8/3,"Từ 22/2 đến hết ngày 8/3/2018 SweetHome Cafe & Restaurant tại 03 Trần Đình Long - Đà Nẵng sẽ áp dụng chương trình ưu đãi rất hấp dẫn cho khách hàng:

👍 Mua 2 tặng 1 đối với thức uống buổi sáng. 
👍 Khi đến check-in #sweethome sẽ được tặng voucher giảm giá thức ăn 10%.
👍 Đặc biệt khách hàng nào đến check-in #sweethome chụp hình đăng facebook có lượt like và share nhiều nhất sẽ được tặng voucher miễn phí 500k trong ngày 8/3.",NA,NA,5a98f1e949db4700147c31c6,5a98f1e949db4700147c31c6,NA,2018-06-24T16:10:15Z,2018-03-05T16:35:35Z,TRUE,TRUE,0,NULL,"list(itemId = ""5a9a131349db4700147c6361"", `_id` = ""5a9d0f6707548c0014176e42"", percent = 0, price = list(list(currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""), `_id` = c(""5a9d0f6707548c0014176e44"", ""5a9d0f6707548c0014176e43""), value = c(0, 10))), isPrice = FALSE)",character(0),NA,NA,{},list(),list(),NA,NA,NA,1,NULL,list(),list(),character(0),NULL,1,NA,sweethome_8a91922f-18ea-4f8d-b5bf-4e3fee6d878b.jpg,https://gonjoy.io/static/roulette/public/img/upload/promotion/sweethome_8a91922f-18ea-4f8d-b5bf-4e3fee6d878b.jpg,22/02/2018,08/03/2018,https://www.facebook.com/SweetHome-Cafe%CC%81-Restaurant-340752156412843/?hc_ref=ARQOAPKeMzIRyohxcRVbZX9KuJ31pn4fMOXLCIGO4lajGRCR7H7Ud1vuNHqx8RLLkAE,NA,NA
186,5a9d0f6707548c0014176e3d,[KHUYẾN MÃI HẤP DẪN CHO GIA ĐÌNH NGÀY 8/3,"Từ 22/2 đến hết ngày 8/3/2018 SweetHome Cafe & Restaurant tại 03 Trần Đình Long - Đà Nẵng sẽ áp dụng chương trình ưu đãi rất hấp dẫn cho khách hàng:

👍 Mua 2 tặng 1 đối với thức uống buổi sáng. 
👍 Khi đến check-in #sweethome sẽ được tặng voucher giảm giá thức ăn 10%.
👍 Đặc biệt khách hàng nào đến check-in #sweethome chụp hình đăng facebook có lượt like và share nhiều nhất sẽ được tặng voucher miễn phí 500k trong ngày 8/3.",NA,NA,5a98f1e949db4700147c31c6,5a98f1e949db4700147c31c6,NA,2018-06-24T16:10:15Z,2018-03-05T16:35:35Z,TRUE,TRUE,0,NULL,"list(itemId = ""5a9a131349db4700147c6361"", `_id` = ""5a9d0f6707548c0014176e3e"", percent = 0, price = list(list(currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""), `_id` = c(""5a9d0f6707548c0014176e40"", ""5a9d0f6707548c0014176e3f""), value = c(0, 10))), isPrice = FALSE)",character(0),NA,NA,{},list(),list(),NA,NA,NA,1,NULL,list(),list(),character(0),NULL,1,NA,sweethome_2c6591e8-e9d8-4043-aed7-16b90ae6c15c.jpg,https://gonjoy.io/static/roulette/public/img/upload/promotion/sweethome_2c6591e8-e9d8-4043-aed7-16b90ae6c15c.jpg,22/02/2018,08/03/2018,https://www.facebook.com/SweetHome-Cafe%CC%81-Restaurant-340752156412843/?hc_ref=ARQOAPKeMzIRyohxcRVbZX9KuJ31pn4fMOXLCIGO4lajGRCR7H7Ud1vuNHqx8RLLkAE,NA,NA
187,5a543743b9f58b0014412d5c,THỨ 4 VUI VẺ,"THỨ 4 VUI VẺ 
#tauhuxelam ra mắt chương trình đồng giá 17k cho mỗi thứ 4 hàng tuần. 
🎁 Áp dụng cho tất cả các món trong menu của #tauhuxelam
🎁 Áp dụng cho dùng tại quán, mang về & giao hàng tận nơi
👉 Nhanh tay TAG ngay hội bạn bè cùng đến #tauhuxelam 176 trần phú, thưởng thức ưu đãi nào",NA,NA,5a450bac7e3ee200140c1c71,5a450bac7e3ee200140c1c71,NA,2018-06-24T16:10:15Z,2018-01-09T10:30:11Z,NA,TRUE,0,NULL,list(),"c(""5a44a48c0a9f4e00145ed3fb"", ""59dedc4d049a46001239bfe6"", ""5a332cfc1550a20014accc15"", ""59db419df8d99800120c8cf3"", ""5992b1df935cc1001169ba88"", ""598c2fa45a8ae20011ba896f"", ""5a580851d520b60014da80c5"", ""59dc36192c47950012308bfe"", ""598915edb929940011ff94b8"", ""5a59d7ba2860e50014fdaf01"", ""592affe2c965970004b2f441"", ""597f69143210c873d06e2ba4"", ""5a5c3eb5154881001431255a"", ""598e68721a79af0011e79e4c"", ""5af8ed8070a71e0014462f48"")",NA,NA,{},list(),list(),NA,NA,NA,1,NULL,list(),list(),"c(""5a44a48c0a9f4e00145ed3fb"", ""59dedc4d049a46001239bfe6"", ""5992b1df935cc1001169ba88"")",NULL,19,NA,tauhuxelam_08bef9e6-4e02-4d09-bdd8-c02816ed7564.jpg,https://gonjoy.io/static/roulette/public/img/upload/promotion/tauhuxelam_08bef9e6-4e02-4d09-bdd8-c02816ed7564.jpg,NA,NA,https://www.facebook.com/tauhuxelamdanang/,NA,NA
